video_id,idx,start,end,text
8N0IZZpF8ts,2319,00:42:41.630,00:42:44.350,the inter ad space the area over top of the dermal papilla over or the papillae
8N0IZZpF8ts,2320,00:42:44.350,00:42:44.360,the dermal papilla over or the papillae
8N0IZZpF8ts,2321,00:42:44.360,00:42:46.570,the dermal papilla over or the papillae if we're saying multiple if you start to
8N0IZZpF8ts,2322,00:42:46.570,00:42:46.580,if we're saying multiple if you start to
8N0IZZpF8ts,2323,00:42:46.580,00:42:47.950,if we're saying multiple if you start to see a lot of melanocytes filling this
8N0IZZpF8ts,2324,00:42:47.950,00:42:47.960,see a lot of melanocytes filling this
8N0IZZpF8ts,2325,00:42:47.960,00:42:50.380,see a lot of melanocytes filling this space in here that starts to worry me
8N0IZZpF8ts,2326,00:42:50.380,00:42:50.390,space in here that starts to worry me
8N0IZZpF8ts,2327,00:42:50.390,00:42:52.030,space in here that starts to worry me that we're getting into confluent growth
8N0IZZpF8ts,2328,00:42:52.030,00:42:52.040,that we're getting into confluent growth
8N0IZZpF8ts,2329,00:42:52.040,00:42:53.710,that we're getting into confluent growth now that's a again that's kind of a
8N0IZZpF8ts,2330,00:42:53.710,00:42:53.720,now that's a again that's kind of a
8N0IZZpF8ts,2331,00:42:53.720,00:42:54.760,now that's a again that's kind of a subtle thing that can be hard to
8N0IZZpF8ts,2332,00:42:54.760,00:42:54.770,subtle thing that can be hard to
8N0IZZpF8ts,2333,00:42:54.770,00:42:57.250,subtle thing that can be hard to interpret I definitely see some single
8N0IZZpF8ts,2334,00:42:57.250,00:42:57.260,interpret I definitely see some single
8N0IZZpF8ts,2335,00:42:57.260,00:42:59.110,interpret I definitely see some single melanocytes in the inner reading space
8N0IZZpF8ts,2336,00:42:59.110,00:42:59.120,melanocytes in the inner reading space
8N0IZZpF8ts,2337,00:42:59.120,00:43:01.690,melanocytes in the inner reading space in benign IVA on a regular basis but if
8N0IZZpF8ts,2338,00:43:01.690,00:43:01.700,in benign IVA on a regular basis but if
8N0IZZpF8ts,2339,00:43:01.700,00:43:03.160,in benign IVA on a regular basis but if that's one thing I look for if I'm
8N0IZZpF8ts,2340,00:43:03.160,00:43:03.170,that's one thing I look for if I'm
8N0IZZpF8ts,2341,00:43:03.170,00:43:04.390,that's one thing I look for if I'm having a hard time with the lesion I
8N0IZZpF8ts,2342,00:43:04.390,00:43:04.400,having a hard time with the lesion I
8N0IZZpF8ts,2343,00:43:04.400,00:43:06.070,having a hard time with the lesion I start looking and seeing are there very
8N0IZZpF8ts,2344,00:43:06.070,00:43:06.080,start looking and seeing are there very
8N0IZZpF8ts,2345,00:43:06.080,00:43:08.590,start looking and seeing are there very many cells growing in that space because
8N0IZZpF8ts,2346,00:43:08.590,00:43:08.600,many cells growing in that space because
8N0IZZpF8ts,2347,00:43:08.600,00:43:10.690,many cells growing in that space because again that's the idea that the that the
8N0IZZpF8ts,2348,00:43:10.690,00:43:10.700,again that's the idea that the that the
8N0IZZpF8ts,2349,00:43:10.700,00:43:12.340,again that's the idea that the that the melanocytes are starting to get a little
8N0IZZpF8ts,2350,00:43:12.340,00:43:12.350,melanocytes are starting to get a little
8N0IZZpF8ts,2351,00:43:12.350,00:43:14.140,melanocytes are starting to get a little bit too rambunctious and are growing
8N0IZZpF8ts,2352,00:43:14.140,00:43:14.150,bit too rambunctious and are growing
8N0IZZpF8ts,2353,00:43:14.150,00:43:18.010,bit too rambunctious and are growing upwards and starting to replace parts of
8N0IZZpF8ts,2354,00:43:18.010,00:43:18.020,upwards and starting to replace parts of
8N0IZZpF8ts,2355,00:43:18.020,00:43:21.100,upwards and starting to replace parts of the basal layer so like here look at
8N0IZZpF8ts,2356,00:43:21.100,00:43:21.110,the basal layer so like here look at
8N0IZZpF8ts,2357,00:43:21.110,00:43:22.840,the basal layer so like here look at this we're starting to see single single
8N0IZZpF8ts,2358,00:43:22.840,00:43:22.850,this we're starting to see single single
8N0IZZpF8ts,2359,00:43:22.850,00:43:24.790,this we're starting to see single single single melanocytes kind of coming in
8N0IZZpF8ts,2360,00:43:24.790,00:43:24.800,single melanocytes kind of coming in
8N0IZZpF8ts,2361,00:43:24.800,00:43:26.470,single melanocytes kind of coming in here by itself that's not enough for
8N0IZZpF8ts,2362,00:43:26.470,00:43:26.480,here by itself that's not enough for
8N0IZZpF8ts,2363,00:43:26.480,00:43:28.480,here by itself that's not enough for melanoma I think but it's a sign that
8N0IZZpF8ts,2364,00:43:28.480,00:43:28.490,melanoma I think but it's a sign that
8N0IZZpF8ts,2365,00:43:28.490,00:43:30.760,melanoma I think but it's a sign that makes me start to wonder and worry a
8N0IZZpF8ts,2366,00:43:30.760,00:43:30.770,makes me start to wonder and worry a
8N0IZZpF8ts,2367,00:43:30.770,00:43:32.470,makes me start to wonder and worry a little bit and then over here I know
8N0IZZpF8ts,2368,00:43:32.470,00:43:32.480,little bit and then over here I know
8N0IZZpF8ts,2369,00:43:32.480,00:43:34.540,little bit and then over here I know it's upside down but you can again see
8N0IZZpF8ts,2370,00:43:34.540,00:43:34.550,it's upside down but you can again see
8N0IZZpF8ts,2371,00:43:34.550,00:43:36.430,it's upside down but you can again see complete replacement of the basal layer
8N0IZZpF8ts,2372,00:43:36.430,00:43:36.440,complete replacement of the basal layer
8N0IZZpF8ts,2373,00:43:36.440,00:43:39.670,complete replacement of the basal layer by atypical melanocytes and that's
8N0IZZpF8ts,2374,00:43:39.670,00:43:39.680,by atypical melanocytes and that's
8N0IZZpF8ts,2375,00:43:39.680,00:43:42.580,by atypical melanocytes and that's obvious confluent growth so I hope that
8N0IZZpF8ts,2376,00:43:42.580,00:43:42.590,obvious confluent growth so I hope that
8N0IZZpF8ts,2377,00:43:42.590,00:43:44.320,obvious confluent growth so I hope that helps you understand confluence a little
8N0IZZpF8ts,2378,00:43:44.320,00:43:44.330,helps you understand confluence a little
8N0IZZpF8ts,2379,00:43:44.330,00:43:46.510,helps you understand confluence a little bit better and I admit it's kind of a
8N0IZZpF8ts,2380,00:43:46.510,00:43:46.520,bit better and I admit it's kind of a
8N0IZZpF8ts,2381,00:43:46.520,00:43:48.640,bit better and I admit it's kind of a tricky topic but if you do an immuno
8N0IZZpF8ts,2382,00:43:48.640,00:43:48.650,tricky topic but if you do an immuno
8N0IZZpF8ts,2383,00:43:48.650,00:43:50.620,tricky topic but if you do an immuno stain what it'll look like is like a kid
8N0IZZpF8ts,2384,00:43:50.620,00:43:50.630,stain what it'll look like is like a kid
8N0IZZpF8ts,2385,00:43:50.630,00:43:53.200,stain what it'll look like is like a kid took a crayon and color it a solid line
8N0IZZpF8ts,2386,00:43:53.200,00:43:53.210,took a crayon and color it a solid line
8N0IZZpF8ts,2387,00:43:53.210,00:43:54.700,took a crayon and color it a solid line right along the basal layer it just
8N0IZZpF8ts,2388,00:43:54.700,00:43:54.710,right along the basal layer it just
8N0IZZpF8ts,2389,00:43:54.710,00:43:57.190,right along the basal layer it just completely replaces most of the basal
8N0IZZpF8ts,2390,00:43:57.190,00:43:57.200,completely replaces most of the basal
8N0IZZpF8ts,2391,00:43:57.200,00:43:59.110,completely replaces most of the basal layer of the epidermis when you have
8N0IZZpF8ts,2392,00:43:59.110,00:43:59.120,layer of the epidermis when you have
8N0IZZpF8ts,2393,00:43:59.120,00:44:05.310,layer of the epidermis when you have really dramatic influence
8N0IZZpF8ts,2394,00:44:07.770,00:44:07.780,now look here's an example where the
8N0IZZpF8ts,2395,00:44:07.780,00:44:09.660,now look here's an example where the entire epidermis is basically missing
8N0IZZpF8ts,2396,00:44:09.660,00:44:09.670,entire epidermis is basically missing
8N0IZZpF8ts,2397,00:44:09.670,00:44:11.370,entire epidermis is basically missing and this is also from a kernel scanning
8N0IZZpF8ts,2398,00:44:11.370,00:44:11.380,and this is also from a kernel scanning
8N0IZZpF8ts,2399,00:44:11.380,00:44:12.960,and this is also from a kernel scanning this is a large worrisome lesion
8N0IZZpF8ts,2400,00:44:12.960,00:44:12.970,this is a large worrisome lesion
8N0IZZpF8ts,2401,00:44:12.970,00:44:14.910,this is a large worrisome lesion clinically a punch biopsy was done
8N0IZZpF8ts,2402,00:44:14.910,00:44:14.920,clinically a punch biopsy was done
8N0IZZpF8ts,2403,00:44:14.920,00:44:17.370,clinically a punch biopsy was done because it was so large that it wouldn't
8N0IZZpF8ts,2404,00:44:17.370,00:44:17.380,because it was so large that it wouldn't
8N0IZZpF8ts,2405,00:44:17.380,00:44:19.050,because it was so large that it wouldn't have been feasible to remove the whole
8N0IZZpF8ts,2406,00:44:19.050,00:44:19.060,have been feasible to remove the whole
8N0IZZpF8ts,2407,00:44:19.060,00:44:23.240,have been feasible to remove the whole thing thankfully the dermatologist was
8N0IZZpF8ts,2408,00:44:23.240,00:44:23.250,thing thankfully the dermatologist was
8N0IZZpF8ts,2409,00:44:23.250,00:44:25.920,thing thankfully the dermatologist was very clear about that and said that this
8N0IZZpF8ts,2410,00:44:25.920,00:44:25.930,very clear about that and said that this
8N0IZZpF8ts,2411,00:44:25.930,00:44:27.150,very clear about that and said that this is a partial biopsy have a large
8N0IZZpF8ts,2412,00:44:27.150,00:44:27.160,is a partial biopsy have a large
8N0IZZpF8ts,2413,00:44:27.160,00:44:29.700,is a partial biopsy have a large worrisome lesion and here you can see
8N0IZZpF8ts,2414,00:44:29.700,00:44:29.710,worrisome lesion and here you can see
8N0IZZpF8ts,2415,00:44:29.710,00:44:31.050,worrisome lesion and here you can see one little fragment of epidermis but
8N0IZZpF8ts,2416,00:44:31.050,00:44:31.060,one little fragment of epidermis but
8N0IZZpF8ts,2417,00:44:31.060,00:44:33.270,one little fragment of epidermis but it's totally detached so it's hard to
8N0IZZpF8ts,2418,00:44:33.270,00:44:33.280,it's totally detached so it's hard to
8N0IZZpF8ts,2419,00:44:33.280,00:44:34.770,it's totally detached so it's hard to evaluate I'm only an aesthetic lesion
8N0IZZpF8ts,2420,00:44:34.770,00:44:34.780,evaluate I'm only an aesthetic lesion
8N0IZZpF8ts,2421,00:44:34.780,00:44:36.660,evaluate I'm only an aesthetic lesion when the whole epidermis is gone right
8N0IZZpF8ts,2422,00:44:36.660,00:44:36.670,when the whole epidermis is gone right
8N0IZZpF8ts,2423,00:44:36.670,00:44:38.010,when the whole epidermis is gone right because I can't look for Paget
8N0IZZpF8ts,2424,00:44:38.010,00:44:38.020,because I can't look for Paget
8N0IZZpF8ts,2425,00:44:38.020,00:44:39.540,because I can't look for Paget widespread really I can't look for
8N0IZZpF8ts,2426,00:44:39.540,00:44:39.550,widespread really I can't look for
8N0IZZpF8ts,2427,00:44:39.550,00:44:41.970,widespread really I can't look for confluent growth but wouldn't I see on a
8N0IZZpF8ts,2428,00:44:41.970,00:44:41.980,confluent growth but wouldn't I see on a
8N0IZZpF8ts,2429,00:44:41.980,00:44:44.310,confluent growth but wouldn't I see on a typical mistake lesion if then this is
8N0IZZpF8ts,2430,00:44:44.310,00:44:44.320,typical mistake lesion if then this is
8N0IZZpF8ts,2431,00:44:44.320,00:44:45.990,typical mistake lesion if then this is not a common finding but when I see
8N0IZZpF8ts,2432,00:44:45.990,00:44:46.000,not a common finding but when I see
8N0IZZpF8ts,2433,00:44:46.000,00:44:47.490,not a common finding but when I see something like this that instantly
8N0IZZpF8ts,2434,00:44:47.490,00:44:47.500,something like this that instantly
8N0IZZpF8ts,2435,00:44:47.500,00:44:49.290,something like this that instantly worries me that maybe there's confluent
8N0IZZpF8ts,2436,00:44:49.290,00:44:49.300,worries me that maybe there's confluent
8N0IZZpF8ts,2437,00:44:49.300,00:44:50.940,worries me that maybe there's confluent growth that's so confluent that the
8N0IZZpF8ts,2438,00:44:50.940,00:44:50.950,growth that's so confluent that the
8N0IZZpF8ts,2439,00:44:50.950,00:44:52.470,growth that's so confluent that the whole epidermis has artefactual II
8N0IZZpF8ts,2440,00:44:52.470,00:44:52.480,whole epidermis has artefactual II
8N0IZZpF8ts,2441,00:44:52.480,00:44:54.890,whole epidermis has artefactual II detached during processing of the tissue
8N0IZZpF8ts,2442,00:44:54.890,00:44:54.900,detached during processing of the tissue
8N0IZZpF8ts,2443,00:44:54.900,00:45:00.000,detached during processing of the tissue and is floated away and look we can see
8N0IZZpF8ts,2444,00:45:00.000,00:45:00.010,and is floated away and look we can see
8N0IZZpF8ts,2445,00:45:00.010,00:45:01.590,and is floated away and look we can see a typical melanocytes right in this
8N0IZZpF8ts,2446,00:45:01.590,00:45:01.600,a typical melanocytes right in this
8N0IZZpF8ts,2447,00:45:01.600,00:45:03.810,a typical melanocytes right in this space where the basal layer would have
8N0IZZpF8ts,2448,00:45:03.810,00:45:03.820,space where the basal layer would have
8N0IZZpF8ts,2449,00:45:03.820,00:45:05.880,space where the basal layer would have been but we just can't see any epidermis
8N0IZZpF8ts,2450,00:45:05.880,00:45:05.890,been but we just can't see any epidermis
8N0IZZpF8ts,2451,00:45:05.890,00:45:07.830,been but we just can't see any epidermis with it certainly the cytologic there's
8N0IZZpF8ts,2452,00:45:07.830,00:45:07.840,with it certainly the cytologic there's
8N0IZZpF8ts,2453,00:45:07.840,00:45:09.510,with it certainly the cytologic there's cytologic atypia down in the dermal
8N0IZZpF8ts,2454,00:45:09.510,00:45:09.520,cytologic atypia down in the dermal
8N0IZZpF8ts,2455,00:45:09.520,00:45:13.770,cytologic atypia down in the dermal component to some degree but the cells
8N0IZZpF8ts,2456,00:45:13.770,00:45:13.780,component to some degree but the cells
8N0IZZpF8ts,2457,00:45:13.780,00:45:15.270,component to some degree but the cells also kind of have a little bit of an e
8N0IZZpF8ts,2458,00:45:15.270,00:45:15.280,also kind of have a little bit of an e
8N0IZZpF8ts,2459,00:45:15.280,00:45:17.430,also kind of have a little bit of an e void appearance I kind of have an e this
8N0IZZpF8ts,2460,00:45:17.430,00:45:17.440,void appearance I kind of have an e this
8N0IZZpF8ts,2461,00:45:17.440,00:45:19.020,void appearance I kind of have an e this like look so it could be really
8N0IZZpF8ts,2462,00:45:19.020,00:45:19.030,like look so it could be really
8N0IZZpF8ts,2463,00:45:19.030,00:45:20.430,like look so it could be really challenging and here it matters because
8N0IZZpF8ts,2464,00:45:20.430,00:45:20.440,challenging and here it matters because
8N0IZZpF8ts,2465,00:45:20.440,00:45:21.960,challenging and here it matters because look how thick this lesion is it goes
8N0IZZpF8ts,2466,00:45:21.960,00:45:21.970,look how thick this lesion is it goes
8N0IZZpF8ts,2467,00:45:21.970,00:45:23.790,look how thick this lesion is it goes down into the dermis so if this is
8N0IZZpF8ts,2468,00:45:23.790,00:45:23.800,down into the dermis so if this is
8N0IZZpF8ts,2469,00:45:23.800,00:45:25.560,down into the dermis so if this is melanoma versus iniba sets a big
8N0IZZpF8ts,2470,00:45:25.560,00:45:25.570,melanoma versus iniba sets a big
8N0IZZpF8ts,2471,00:45:25.570,00:45:27.630,melanoma versus iniba sets a big difference for the patient here look
8N0IZZpF8ts,2472,00:45:27.630,00:45:27.640,difference for the patient here look
8N0IZZpF8ts,2473,00:45:27.640,00:45:32.740,difference for the patient here look what we have right here
8N0IZZpF8ts,2474,00:45:34.569,00:45:34.579,it's a little bit hard to see on this
8N0IZZpF8ts,2475,00:45:34.579,00:45:37.000,it's a little bit hard to see on this section but right here's a sweat duct
8N0IZZpF8ts,2476,00:45:37.000,00:45:37.010,section but right here's a sweat duct
8N0IZZpF8ts,2477,00:45:37.010,00:45:39.130,section but right here's a sweat duct and there's a little tiny lumen in the
8N0IZZpF8ts,2478,00:45:39.130,00:45:39.140,and there's a little tiny lumen in the
8N0IZZpF8ts,2479,00:45:39.140,00:45:41.380,and there's a little tiny lumen in the middle and if I did a keratin stain
8N0IZZpF8ts,2480,00:45:41.380,00:45:41.390,middle and if I did a keratin stain
8N0IZZpF8ts,2481,00:45:41.390,00:45:42.940,middle and if I did a keratin stain those cells in the center would stain
8N0IZZpF8ts,2482,00:45:42.940,00:45:42.950,those cells in the center would stain
8N0IZZpF8ts,2483,00:45:42.950,00:45:45.760,those cells in the center would stain and around the outside we have complete
8N0IZZpF8ts,2484,00:45:45.760,00:45:45.770,and around the outside we have complete
